だいず ［豆腐・油揚げ類］ 焼き豆腐,7.8,5.7,1,4
だいず ［豆腐・油揚げ類］ 生揚げ,10.7,11.3,0.9,4
だいず ［豆腐・油揚げ類］ 油揚げ 生,23.4,34.4,0.4,4
だいず ［豆腐・油揚げ類］ 油揚げ 油抜き 生,18.2,23.4,0,4
だいず ［豆腐・油揚げ類］ 油揚げ 油抜き ゆで,12.4,13.8,0.3,4
だいず ［豆腐・油揚げ類］ 油揚げ 油抜き 焼き,24.9,32.2,0.7,4
だいず ［豆腐・油揚げ類］ 油揚げ 甘煮,11.2,13,19.1,4
だいず ［豆腐・油揚げ類］ がんもどき,15.3,17.8,1.6,4
だいず ［豆腐・油揚げ類］ 凍り豆腐 乾,50.5,34.1,4.2,4
だいず ［豆腐・油揚げ類］ 凍り豆腐 水煮,10.7,7.3,1.1,4
だいず ［豆腐・油揚げ類］ 豆腐よう,9.5,8.3,19.1,4
だいず ［豆腐・油揚げ類］ 豆腐竹輪 蒸し,14.9,4.4,6.7,4
だいず ［豆腐・油揚げ類］ 豆腐竹輪 焼き,16.1,4.9,7.5,4
だいず ［豆腐・油揚げ類］ ろくじょう豆腐,34.7,21.5,3.8,4
だいず ［納豆類］ 糸引き納豆,16.5,10,12.1,4
だいず ［納豆類］ 挽きわり納豆,16.6,10,10.5,4
だいず ［納豆類］ 五斗納豆,15.3,8.1,24,4
だいず ［納豆類］ 寺納豆,18.6,8.1,31.5,4
だいず ［その他］ おから 生,6.1,3.6,13.8,4
だいず ［その他］ おから 乾燥,23.1,13.6,52.3,4
だいず ［その他］ 豆乳 豆乳,3.6,2,3.1,4
だいず ［その他］ 豆乳 調製豆乳,3.2,3.6,4.8,4
だいず ［その他］ 豆乳 豆乳飲料・麦芽コーヒー,2.2,2.2,7.8,4
だいず ［その他］ 大豆たんぱく 粒状大豆たんぱく,46.3,3,36.7,4
だいず ［その他］ 大豆たんぱく 濃縮大豆たんぱく,58.2,1.7,27.9,4
だいず ［その他］ 大豆たんぱく 分離大豆たんぱく 塩分無調整タイプ,79.1,3,7.5,4
だいず ［その他］ 大豆たんぱく 分離大豆たんぱく 塩分調整タイプ,79.1,3,7.5,4
だいず ［その他］ 大豆たんぱく 繊維状大豆たんぱく,59.3,5,25.2,4
だいず ［その他］ 湯葉 生,21.8,13.7,4.1,4
だいず ［その他］ 湯葉 干し 乾,50.4,32.1,7.2,4
だいず ［その他］ 湯葉 干し 湯戻し,15.7,10.6,0.1,4
だいず ［その他］ 金山寺みそ,6.9,3.2,50,4
だいず ［その他］ ひしおみそ,6.5,2.7,38.8,4
だいず ［その他］ テンペ,15.8,9,15.4,4
つるあずき 全粒 乾,20.8,1.6,61.8,4
つるあずき 全粒 ゆで,9.7,1,27.5,4
ひよこまめ 全粒 乾,20,5.2,61.5,4
ひよこまめ 全粒 ゆで,9.5,2.5,27.4,4
ひよこまめ 全粒 フライ 味付け,18.8,10.4,62.6,4
べにばないんげん 全粒 乾,17.2,1.7,61.2,4
べにばないんげん 全粒 ゆで,6.2,0.6,22.3,4
やぶまめ 乾,23.4,10.1,49.5,4
らいまめ 全粒 乾,21.9,1.8,60.8,4
らいまめ 全粒 ゆで,9.6,0.9,26,4
りょくとう 全粒 乾,25.1,1.5,59.1,4
りょくとう 全粒 ゆで,10.2,0.6,22.5,4
レンズまめ 全粒 乾,23.2,1.5,60.7,4
レンズまめ 全粒 ゆで,11.2,0.8,29.1,4
アーモンド 乾,19.6,51.8,20.9,5
アーモンド フライ 味付け,21.3,55.7,17.9,5
アーモンド いり 無塩,20.3,54.1,20.7,5
あさ 乾,29.9,28.3,31.7,5
あまに いり,21.8,43.3,30.4,5
えごま 乾,17.7,43.4,29.4,5
カシューナッツ フライ 味付け,19.8,47.6,26.7,5
かぼちゃ いり 味付け,26.5,51.8,12,5
かや いり,8.7,64.9,22.6,5
ぎんなん 生,4.7,1.6,34.8,5
ぎんなん ゆで,4.6,1.5,35.8,5
（くり類） 日本ぐり 生,2.8,0.5,36.9,5
（くり類） 日本ぐり ゆで,3.5,0.6,36.7,5
（くり類） 日本ぐり 甘露煮,1.8,0.4,56.8,5
（くり類） 中国ぐり 甘ぐり,4.9,0.9,48.5,5
くるみ いり,14.6,68.8,11.7,5
けし 乾,19.3,49.1,21.8,5
ココナッツ ココナッツパウダー,6.1,65.8,23.7,5
ごま 乾,19.8,53.8,16.5,5
ごま いり,20.3,54.2,18.5,5
ごま むき,19.3,54.9,18.8,5
ごま ねり,19,61,15.6,5
しい 生,3.2,0.8,57.6,5
すいか いり 味付け,29.6,46.4,13.4,5
チアシード 乾,19.4,33.9,34.5,5
とち 蒸し,1.7,1.9,34.2,5
はす 未熟 生,5.9,0.5,14.9,5
はす 成熟 乾,18.3,2.3,64.3,5
はす 成熟 ゆで,7.3,0.8,25,5
（ひし類） ひし 生,5.8,0.5,40.6,5
（ひし類） とうびし 生,2.7,0.4,31.4,5
（ひし類） とうびし ゆで,2.7,0.3,30.5,5
ピスタチオ いり 味付け,17.4,56.1,20.9,5
ひまわり フライ 味付け,20.1,56.3,17.2,5
ブラジルナッツ フライ 味付け,14.9,69.1,9.6,5
ヘーゼルナッツ フライ 味付け,13.6,69.3,13.9,5
ペカン フライ 味付け,9.6,73.4,13.3,5
マカダミアナッツ いり 味付け,8.3,76.7,12.2,5
まつ 生,15.8,68.2,10.6,5
まつ いり,14.6,72.5,8.1,5
らっかせい 大粒種 乾,25.2,47,19.4,5
らっかせい 大粒種 いり,25,49.6,21.3,5
らっかせい 小粒種 乾,25.4,47.5,18.8,5
らっかせい 小粒種 いり,26.5,49.4,19.6,5
らっかせい バターピーナッツ,23.3,53.2,18.3,5
らっかせい ピーナッツバター,20.6,50.4,24.9,5
アーティチョーク 花らい 生,2.3,0.2,11.3,6
アーティチョーク 花らい ゆで,2.1,0.1,10.8,6
あさつき 葉 生,4.2,0.3,5.6,6
あさつき 葉 ゆで,4.2,0.3,7.3,6
あしたば 茎葉 生,3.3,0.1,6.7,6
あしたば 茎葉 ゆで,2.9,0.1,6.6,6
アスパラガス 若茎 生,2.6,0.2,3.9,6
アスパラガス 若茎 ゆで,2.6,0.1,4.6,6
アスパラガス 若茎 油いため,2.9,3.9,4.1,6
アスパラガス 水煮缶詰,2.4,0.1,4.3,6
アロエ 葉 生,0,0.1,0.7,6
いんげんまめ さやいんげん 若ざや 生,1.8,0.1,5.1,6
いんげんまめ さやいんげん 若ざや ゆで,1.8,0.2,5.5,6
（うど類） うど 茎 生,0.8,0.1,4.3,6
（うど類） うど 茎 水さらし,0.6,0,3.4,6
（うど類） やまうど 茎 生,1.1,0.1,4.3,6
うるい 葉 生,1.9,0.4,4,6
えだまめ 生,11.7,6.2,8.8,6
えだまめ ゆで,11.5,6.1,8.9,6
えだまめ 冷凍,13,7.6,10.6,6
エンダイブ 葉 生,1.2,0.2,2.9,6
（えんどう類） トウミョウ 茎葉 生,3.8,0.4,4,6
（えんどう類） トウミョウ 芽ばえ 生,3.8,0.4,3.2,6
（えんどう類） トウミョウ 芽ばえ ゆで,3.6,0.6,3.8,6
（えんどう類） トウミョウ 芽ばえ 油いため,5,5.9,4.3,6
（えんどう類） さやえんどう 若ざや 生,3.1,0.2,7.5,6
（えんどう類） さやえんどう 若ざや ゆで,3.2,0.2,7,6
（えんどう類） スナップえんどう 若ざや 生,2.9,0.1,9.9,6
（えんどう類） グリンピース 生,6.9,0.4,15.3,6
（えんどう類） グリンピース ゆで,8.3,0.2,18.5,6
（えんどう類） グリンピース 冷凍,5.8,0.7,17.1,6
（えんどう類） グリンピース 冷凍 ゆで,6.2,0.7,17.8,6
（えんどう類） グリンピース 冷凍 油いため,6.3,4.6,18.2,6
（えんどう類） グリンピース 水煮缶詰,3.6,0.4,19.7,6
おおさかしろな 葉 生,1.4,0.2,2.2,6
おおさかしろな 葉 ゆで,1.6,0.3,3.1,6
おおさかしろな 塩漬,1.3,0.3,4.5,6
おかひじき 茎葉 生,1.4,0.2,3.4,6
おかひじき 茎葉 ゆで,1.2,0.1,3.8,6
オクラ 果実 生,2.1,0.2,6.6,6
オクラ 果実 ゆで,2.1,0.1,7.6,6
かぶ 葉 生,2.3,0.1,3.9,6
かぶ 葉 ゆで,2.3,0.1,4.4,6
かぶ 根 皮つき 生,0.7,0.1,4.6,6
かぶ 根 皮つき ゆで,0.7,0.1,4.7,6
かぶ 根 皮なし 生,0.6,0.1,4.8,6
かぶ 根 皮なし ゆで,0.6,0.1,5,6
かぶ 漬物 塩漬 葉,2.3,0.2,6,6
かぶ 漬物 塩漬 根 皮つき,1,0.2,4.9,6
かぶ 漬物 塩漬 根 皮なし,0.8,0.1,4.7,6
かぶ 漬物 ぬかみそ漬 葉,3.3,0.1,7.1,6
かぶ 漬物 ぬかみそ漬 根 皮つき,1.5,0.1,5.9,6
かぶ 漬物 ぬかみそ漬 根 皮なし,1.4,0.1,6.9,6
（かぼちゃ類） 日本かぼちゃ 果実 生,1.6,0.1,10.9,6
（かぼちゃ類） 日本かぼちゃ 果実 ゆで,1.9,0.1,13.3,6
（かぼちゃ類） 西洋かぼちゃ 果実 生,1.9,0.3,20.6,6
（かぼちゃ類） 西洋かぼちゃ 果実 ゆで,1.6,0.3,21.3,6
（かぼちゃ類） 西洋かぼちゃ 果実 焼き,2.5,0.4,27.7,6
（かぼちゃ類） 西洋かぼちゃ 果実 冷凍,2.2,0.3,18.5,6
（かぼちゃ類） そうめんかぼちゃ 果実 生,0.7,0.1,6.1,6
からしな 葉 生,3.3,0.1,4.7,6
からしな 塩漬,4,0.1,7.2,6
カリフラワー 花序 生,3,0.1,5.2,6
カリフラワー 花序 ゆで,2.7,0.1,5.1,6
かんぴょう 乾,6.3,0.2,68.1,6
かんぴょう ゆで,0.7,0,7.2,6
かんぴょう 甘煮,2.3,0.2,36.5,6
きく 花びら 生,1.4,0,6.5,6
きく 花びら ゆで,1,0,5.7,6
きく 菊のり,11.6,0.2,73.5,6
（キャベツ類） キャベツ 結球葉 生,1.3,0.2,5.2,6
（キャベツ類） キャベツ 結球葉 ゆで,0.9,0.2,4.6,6
（キャベツ類） キャベツ 結球葉 油いため,1.6,6,5.9,6
（キャベツ類） グリーンボール 結球葉 生,1.4,0.1,4.3,6
（キャベツ類） レッドキャベツ 結球葉 生,2,0.1,6.7,6
きゅうり 果実 生,1,0.1,3,6
きゅうり 漬物 塩漬,1,0.1,3.7,6
きゅうり 漬物 しょうゆ漬,3.2,0.4,10.8,6
きゅうり 漬物 ぬかみそ漬,1.5,0.1,6.2,6
きゅうり 漬物 ピクルス スイート型,0.3,0.1,18.3,6
きゅうり 漬物 ピクルス サワー型,1.4,0,2.5,6
ぎょうじゃにんにく 葉 生,3.5,0.2,6.6,6
キンサイ 茎葉 生,1.1,0.4,3.5,6
キンサイ 茎葉 ゆで,1.1,0.4,3.5,6
クレソン 茎葉 生,2.1,0.1,2.5,6
くわい 塊茎 生,6.3,0.1,26.6,6
くわい 塊茎 ゆで,6.2,0.1,27.2,6
ケール 葉 生,2.1,0.4,5.6,6
コールラビ 球茎 生,1,0,5.1,6
コールラビ 球茎 ゆで,1,0,5.2,6
こごみ 若芽 生,3,0.2,5.3,6
ごぼう 根 生,1.8,0.1,15.4,6
ごぼう 根 ゆで,1.5,0.2,13.7,6
こまつな 葉 生,1.5,0.2,2.4,6
こまつな 葉 ゆで,1.6,0.1,3,6
コリアンダー 葉 生,1.4,0.4,4.6,6
ザーサイ 漬物,2.5,0.1,4.6,6
さんとうさい 葉 生,1,0.2,2.7,6
さんとうさい 葉 ゆで,1.4,0.3,2.9,6
さんとうさい 塩漬,1.5,0.3,4,6
しかくまめ 若ざや 生,2.4,0.1,3.8,6
ししとう 果実 生,1.9,0.3,5.7,6
ししとう 果実 油いため,1.9,3.2,5.8,6
しそ 葉 生,3.9,0.1,7.5,6
しそ 実 生,3.4,0.1,8.9,6
じゅうろくささげ 若ざや 生,2.5,0.1,4.8,6
じゅうろくささげ 若ざや ゆで,2.8,0.1,6.2,6
しゅんぎく 葉 生,2.3,0.3,3.9,6
しゅんぎく 葉 ゆで,2.7,0.5,4.5,6
じゅんさい 若葉 水煮びん詰,0.4,0,1,6
（しょうが類） 葉しょうが 根茎 生,0.5,0.2,2.1,6
（しょうが類） しょうが 根茎 皮なし 生,0.9,0.3,6.6,6
（しょうが類） しょうが 根茎 皮なし 生 おろし,0.7,0.8,16,6
（しょうが類） しょうが 根茎 皮なし 生 おろし汁,0.4,0.3,3.5,6
（しょうが類） しょうが 漬物 酢漬,0.3,0.2,3.9,6
（しょうが類） しょうが 漬物 甘酢漬,0.2,0.4,10.7,6
（しょうが類） 新しょうが 根茎 生,0.3,0.3,2.7,6
しろうり 果実 生,0.9,0.1,3.3,6
しろうり 漬物 塩漬,1,0.1,3.7,6
しろうり 漬物 奈良漬,4.6,0.2,40,6
ずいき 生ずいき 生,0.5,0,4.1,6
ずいき 生ずいき ゆで,0.4,0,3.1,6
ずいき 干しずいき 乾,6.6,0.4,63.5,6
ずいき 干しずいき ゆで,0.5,0,3.4,6
すいぜんじな 葉 生,0.6,0.6,3.4,6
すぐきな 葉 生,1.9,0.2,5.4,6
すぐきな 根 生,0.6,0.1,4.7,6
すぐきな すぐき漬,2.6,0.7,6.1,6
ズッキーニ 果実 生,1.3,0.1,2.8,6
せり 茎葉 生,2,0.1,3.3,6
せり 茎葉 ゆで,2.1,0.1,3.4,6
セロリ 葉柄 生,0.4,0.1,3.6,6
ぜんまい 生ぜんまい 若芽 生,1.7,0.1,6.6,6
ぜんまい 生ぜんまい 若芽 ゆで,1.1,0.4,4.1,6
ぜんまい 干しぜんまい 干し若芽 乾,14.6,0.6,70.8,6
ぜんまい 干しぜんまい 干し若芽 ゆで,1.7,0.1,6.8,6
そらまめ 未熟豆 生,10.9,0.2,15.5,6
そらまめ 未熟豆 ゆで,10.5,0.2,16.9,6
タアサイ 葉 生,1.3,0.2,2.2,6
タアサイ 葉 ゆで,1.1,0.2,2.3,6
（だいこん類） かいわれだいこん 芽ばえ 生,2.1,0.5,3.3,6
（だいこん類） 葉だいこん 葉 生,2,0.2,3.3,6
（だいこん類） だいこん 葉 生,2.2,0.1,5.3,6
（だいこん類） だいこん 葉 ゆで,2.2,0.1,5.4,6
（だいこん類） だいこん 根 皮つき 生,0.5,0.1,4.1,6
（だいこん類） だいこん 根 皮つき ゆで,0.4,0,4.5,6
（だいこん類） だいこん 根 皮なし 生,0.4,0.1,4.1,6
（だいこん類） だいこん 根 皮なし 生 おろし,0.6,0.2,8,6
（だいこん類） だいこん 根 皮なし 生 おろし汁,0.3,0,2.7,6
（だいこん類） だいこん 根 皮なし 生 おろし水洗い,0.6,0.1,7.2,6
（だいこん類） だいこん 根 皮なし ゆで,0.5,0.1,4,6
（だいこん類） 切干しだいこん 乾,9.7,0.8,69.7,6
（だいこん類） 切干しだいこん ゆで,0.9,0.1,4.1,6
（だいこん類） 切干しだいこん 油いため,1.5,6,7.6,6
（だいこん類） 漬物 いぶりがっこ,1.1,0.3,21,6
（だいこん類） 漬物 ぬかみそ漬,1.3,0.1,6.7,6
（だいこん類） 漬物 たくあん漬 塩押しだいこん漬,0.6,0.3,10.8,6
（だいこん類） 漬物 たくあん漬 干しだいこん漬,1.9,0.1,5.5,6
（だいこん類） 漬物 守口漬,5.3,0.2,44.3,6
（だいこん類） 漬物 べったら漬,0.4,0.2,13.1,6
（だいこん類） 漬物 みそ漬,2.1,0.3,11.4,6
（だいこん類） 漬物 福神漬,2.7,0.1,33.3,6
（たいさい類） つまみな 葉 生,1.9,0.3,3.6,6
（たいさい類） たいさい 葉 生,0.9,0.1,3.5,6
（たいさい類） たいさい 塩漬,1.6,0.1,4.3,6
たかな 葉 生,1.8,0.2,4.2,6
たかな たかな漬,1.9,0.6,6.2,6
たけのこ 若茎 生,3.6,0.2,4.3,6
たけのこ 若茎 ゆで,3.5,0.2,5.5,6
たけのこ 水煮缶詰,2.7,0.2,4,6
たけのこ めんま 塩蔵 塩抜き,1,0.5,3.6,6
（たまねぎ類） たまねぎ りん茎 生,1,0.1,8.4,6
（たまねぎ類） たまねぎ りん茎 水さらし,0.6,0.1,6.1,6
（たまねぎ類） たまねぎ りん茎 ゆで,0.8,0.1,7.3,6
（たまねぎ類） たまねぎ りん茎 油いため,1.4,5.9,12,6
（たまねぎ類） たまねぎ りん茎 油いため （あめ色たまねぎ）,3.2,6.8,34.1,6
（たまねぎ類） 赤たまねぎ りん茎 生,0.9,0.1,9,6
（たまねぎ類） 葉たまねぎ りん茎及び葉 生,1.8,0.4,7.6,6
たらのめ 若芽 生,4.2,0.2,4.3,6
たらのめ 若芽 ゆで,4,0.2,4.1,6
チコリ 若芽 生,1,0,3.9,6
ちぢみゆきな 葉 生,3.6,0.6,5.7,6
ちぢみゆきな 葉 ゆで,3.8,0.7,5.2,6
チンゲンサイ 葉 生,0.6,0.1,2,6
チンゲンサイ 葉 ゆで,0.9,0.1,2.4,6
チンゲンサイ 葉 油いため,0.8,3.2,2.2,6
つくし 胞子茎 生,3.5,0.1,8.1,6
つくし 胞子茎 ゆで,3.4,0.1,6.7,6
つるな 茎葉 生,1.8,0.1,2.8,6
つるにんじん 根 生,1,0.7,19.8,6
つるむらさき 茎葉 生,0.7,0.2,2.6,6
つるむらさき 茎葉 ゆで,0.9,0.2,3.2,6
つわぶき 葉柄 生,0.4,0,5.6,6
つわぶき 葉柄 ゆで,0.3,0,4.4,6
とうがらし 葉･果実 生,3.4,0.1,7.2,6
とうがらし 葉･果実 油いため,4,4.9,8.5,6
とうがらし 果実 生,3.9,3.4,16.3,6
とうがらし 果実 乾,14.7,12,58.4,6
とうがん 果実 生,0.5,0.1,3.8,6
とうがん 果実 ゆで,0.6,0.1,3.7,6
（とうもろこし類） スイートコーン 未熟種子 生,3.6,1.7,16.8,6
（とうもろこし類） スイートコーン 未熟種子 ゆで,3.5,1.7,18.6,6
（とうもろこし類） スイートコーン 未熟種子 電子レンジ調理,4.2,2.2,19.1,6
（とうもろこし類） スイートコーン 未熟種子 穂軸つき 冷凍,3.5,1.5,18.7,6
（とうもろこし類） スイートコーン 未熟種子 カーネル 冷凍,2.9,1.3,19.8,6
（とうもろこし類） スイートコーン 未熟種子 カーネル 冷凍 ゆで,2.8,1.5,18.7,6
（とうもろこし類） スイートコーン 未熟種子 カーネル 冷凍 油いため,2.9,5.8,18.9,6
（とうもろこし類） スイートコーン 缶詰 クリームスタイル,1.7,0.5,18.6,6
（とうもろこし類） スイートコーン 缶詰 ホールカーネルスタイル,2.3,0.5,17.8,6
（とうもろこし類） ヤングコーン 幼雌穂 生,2.3,0.2,6,6
（トマト類） 赤色トマト 果実 生,0.7,0.1,4.7,6
（トマト類） 赤色ミニトマト 果実 生,1.1,0.1,7.2,6
（トマト類） 黄色トマト 果実 生,1.1,0.4,3.2,6
（トマト類） ドライトマト,14.2,2.1,67.3,6
（トマト類） 加工品 ホール 食塩無添加,0.9,0.2,4.4,6
（トマト類） 加工品 トマトジュース 食塩添加,0.7,0.1,4,6
（トマト類） 加工品 トマトジュース 食塩無添加,0.7,0.1,4,6
（トマト類） 加工品 ミックスジュース 食塩添加,0.6,0,4.3,6
（トマト類） 加工品 ミックスジュース 食塩無添加,0.6,0,4.3,6
トレビス 葉 生,1.1,0.2,3.9,6
とんぶり ゆで,6.1,3.5,12.9,6
ながさきはくさい 葉 生,1.3,0.1,2.6,6
ながさきはくさい 葉 ゆで,2.2,0.1,3.4,6
（なす類） なす 果実 生,1.1,0.1,5.1,6
（なす類） なす 果実 ゆで,1,0.1,4.5,6
（なす類） なす 果実 油いため,1.5,5.8,6.3,6
（なす類） なす 果実 天ぷら,1.6,14,12,6
（なす類） べいなす 果実 生,1.1,0.1,5.3,6
（なす類） べいなす 果実 素揚げ,1,17,6.7,6
（なす類） 漬物 塩漬,1.4,0.1,5.2,6
（なす類） 漬物 ぬかみそ漬,1.7,0.1,6.1,6
（なす類） 漬物 こうじ漬,5.5,0.1,18.2,6
（なす類） 漬物 からし漬,2.6,0.2,30.7,6
（なす類） 漬物 しば漬,1.4,0.2,7,6
なずな 葉 生,4.3,0.1,7,6
（なばな類） 和種なばな 花らい・茎 生,4.4,0.2,5.8,6
（なばな類） 和種なばな 花らい・茎 ゆで,4.7,0.1,4.3,6
（なばな類） 洋種なばな 茎葉 生,4.1,0.4,6,6
（なばな類） 洋種なばな 茎葉 ゆで,3.6,0.4,5.3,6
にがうり 果実 生,1,0.1,3.9,6
にがうり 果実 油いため,1.2,3.3,4.6,6
（にら類） にら 葉 生,1.7,0.3,4,6
（にら類） にら 葉 ゆで,2.6,0.5,5.7,6
（にら類） にら 葉 油いため,1.9,5.7,4.9,6
（にら類） 花にら 花茎・花らい 生,1.9,0.2,5.9,6
（にら類） 黄にら 葉 生,2.1,0.1,3.3,6
（にんじん類） 葉にんじん 葉 生,1.1,0.2,3.7,6
（にんじん類） にんじん 根 皮つき 生,0.7,0.2,9.3,6
（にんじん類） にんじん 根 皮つき ゆで,0.6,0.2,8.4,6
（にんじん類） にんじん 根 皮なし 生,0.8,0.1,8.7,6
（にんじん類） にんじん 根 皮なし ゆで,0.7,0.1,8.5,6
（にんじん類） にんじん 根 皮なし 油いため,1.1,6.4,12.4,6
（にんじん類） にんじん 根 皮なし 素揚げ,1,3.5,13.9,6
（にんじん類） にんじん 根 皮 生,0.7,0.2,7.3,6
（にんじん類） にんじん 根 冷凍,0.8,0.2,8.2,6
（にんじん類） にんじん 根 冷凍 ゆで,0.7,0.2,7,6
（にんじん類） にんじん 根 冷凍 油いため,0.9,4,9.3,6
（にんじん類） にんじん グラッセ,0.7,1.4,12.7,6
（にんじん類） にんじん ジュース 缶詰,0.6,0.1,6.7,6
（にんじん類） きんとき 根 皮つき 生,1.8,0.2,9.6,6
（にんじん類） きんとき 根 皮つき ゆで,1.9,0.2,9.2,6
（にんじん類） きんとき 根 皮なし 生,1.8,0.3,9.7,6
（にんじん類） きんとき 根 皮なし ゆで,1.9,0.4,9.6,6
（にんじん類） ミニキャロット 根 生,0.7,0.2,7.5,6
（にんにく類） にんにく りん茎 生,6.4,0.9,27.5,6
（にんにく類） にんにく りん茎 油いため,8.2,5.9,30.6,6
（にんにく類） 茎にんにく 花茎 生,1.9,0.3,10.6,6
（にんにく類） 茎にんにく 花茎 ゆで,1.7,0.2,10.7,6
（ねぎ類） 根深ねぎ 葉 軟白 生,1.4,0.1,8.3,6
（ねぎ類） 根深ねぎ 葉 軟白 ゆで,1.3,0.1,6.8,6
（ねぎ類） 根深ねぎ 葉 軟白 油いため,1.6,4.4,9.5,6
（ねぎ類） 葉ねぎ 葉 生,1.9,0.3,6.5,6
（ねぎ類） 葉ねぎ 葉 油いため,2.1,5.2,7.9,6
（ねぎ類） こねぎ 葉 生,2,0.3,5.4,6
のざわな 葉 生,0.9,0.1,3.5,6
のざわな 漬物 塩漬,1.2,0.1,4.1,6
のざわな 漬物 調味漬,1.7,0,5.4,6
のびる りん茎葉 生,3.2,0.2,15.5,6
はくさい 結球葉 生,0.8,0.1,3.2,6
はくさい 結球葉 ゆで,0.9,0.1,2.9,6
はくさい 漬物 塩漬,1.5,0.1,3.3,6
はくさい 漬物 キムチ,2.3,0.1,5.4,6
パクチョイ 葉 生,1.6,0.2,2.7,6
バジル 葉 生,2,0.6,4,6
パセリ 葉 生,4,0.7,7.8,6
はつかだいこん 根 生,0.8,0.1,3.1,6
はなっこりー 生,3.6,0.5,5.4,6
はやとうり 果実 白色種 生,0.6,0.1,4.9,6
はやとうり 果実 白色種 塩漬,0.6,0,4.4,6
はやとうり 果実 緑色種 生,0.6,0.1,4.9,6
ビーツ 根 生,1.6,0.1,9.3,6
ビーツ 根 ゆで,1.5,0.1,10.2,6
（ピーマン類） 青ピーマン 果実 生,0.9,0.2,5.1,6
（ピーマン類） 青ピーマン 果実 油いため,0.9,4.3,5.4,6
（ピーマン類） 赤ピーマン 果実 生,1,0.2,7.2,6
（ピーマン類） 赤ピーマン 果実 油いため,1,4.3,7.6,6
（ピーマン類） オレンジピーマン 果実 生,0.9,0.3,4.2,6
（ピーマン類） オレンジピーマン 果実 油いため,1.1,5.1,7.6,6
（ピーマン類） 黄ピーマン 果実 生,0.8,0.2,6.6,6
（ピーマン類） 黄ピーマン 果実 油いため,0.8,4.3,6.9,6
（ピーマン類） トマピー 果実 生,1,0.2,7.5,6
ひのな 根・茎葉 生,1,0,4.7,6
ひのな 根・茎葉 甘酢漬,1.4,0.5,17.3,6
ひろしまな 葉 生,1.5,0.2,4.2,6
ひろしまな 塩漬,1.2,0.2,3.3,6
（ふき類） ふき 葉柄 生,0.3,0,3,6
（ふき類） ふき 葉柄 ゆで,0.3,0,1.9,6
（ふき類） ふきのとう 花序 生,2.5,0.1,10,6
（ふき類） ふきのとう 花序 ゆで,2.5,0.1,7,6
ふじまめ 若ざや 生,2.5,0.1,7.4,6
ふだんそう 葉 生,2,0.1,3.7,6
ふだんそう 葉 ゆで,2.8,0.1,5.4,6
ブロッコリー 花序 生,5.4,0.6,6.6,6
ブロッコリー 花序 ゆで,3.9,0.4,5.2,6
ブロッコリー 花序 電子レンジ調理,5.7,0.7,7,6
ブロッコリー 花序 焼き,9.9,1.2,8.4,6
ブロッコリー 花序 油いため,6.9,6.3,6.1,6
ブロッコリー 芽ばえ 生,1.9,0.6,2.6,6
へちま 果実 生,0.8,0.1,3.8,6
へちま 果実 ゆで,1.6,0.1,3.7,6
ほうれんそう 葉 通年平均 生,2.2,0.4,3.1,6
ほうれんそう 葉 通年平均 ゆで,2.6,0.5,4,6
ほうれんそう 葉 通年平均 油いため,3.8,8.1,4.4,6
ほうれんそう 葉 夏採り 生,2.2,0.4,3.1,6
ほうれんそう 葉 夏採り ゆで,2.6,0.5,4,6
ほうれんそう 葉 冬採り 生,2.2,0.4,3.1,6
ほうれんそう 葉 冬採り ゆで,2.6,0.5,4,6
ほうれんそう 葉 冷凍,2.9,0.3,3.4,6
ほうれんそう 葉 冷凍 ゆで,3.7,0.5,3.8,6
ほうれんそう 葉 冷凍 油いため,4,4.5,5.4,6
ホースラディシュ 根茎 生,3.1,0.3,17.7,6
まこも 茎 生,1.3,0.2,4.4,6
みずかけな 葉 生,2.9,0.1,4.7,6
みずかけな 塩漬,4.9,0,5.7,6
みずな 葉 生,2.2,0.1,4.8,6
みずな 葉 ゆで,2,0.1,4.7,6
みずな 塩漬,2,0.1,5.9,6
（みつば類） 切りみつば 葉 生,1,0.1,4,6
（みつば類） 切りみつば 葉 ゆで,0.9,0.1,3.3,6
（みつば類） 根みつば 葉 生,1.9,0.1,4.1,6
（みつば類） 根みつば 葉 ゆで,2.3,0.1,3.9,6
（みつば類） 糸みつば 葉 生,0.9,0.1,2.9,6
（みつば類） 糸みつば 葉 ゆで,1.1,0,4,6
みぶな 葉 生,1.1,0.3,2.9,6
（みょうが類） みょうが 花穂 生,0.9,0.1,2.6,6
（みょうが類） みょうがたけ 茎葉 生,0.4,0.1,1.5,6
むかご 肉芽 生,2.9,0.2,20.6,6
めキャベツ 結球葉 生,5.7,0.1,9.9,6
めキャベツ 結球葉 ゆで,5.3,0.1,9.8,6
めたで 芽ばえ 生,3,0.5,8.8,6
（もやし類） アルファルファもやし 生,1.6,0.1,2,6
（もやし類） だいずもやし 生,3.7,1.5,2.3,6
（もやし類） だいずもやし ゆで,2.9,1.6,2.2,6
（もやし類） ブラックマッペもやし 生,2.2,0,2.8,6
（もやし類） ブラックマッペもやし ゆで,1.3,0,2.7,6
（もやし類） ブラックマッペもやし 油いため,2.3,0.9,5.8,6
（もやし類） りょくとうもやし 生,1.7,0.1,2.6,6
（もやし類） りょくとうもやし ゆで,1.6,0,2.3,6
モロヘイヤ 茎葉 生,4.8,0.5,6.3,6
